코  드,품      명,규      격,단위,재 료 비,노 무 비,경    비,합    계,번  호,비    고,START,품셈개요
5FFC049308FBA32CA37788CC12EB1D,투배수성 덧씌우기,"소규모 포장(단지내 소로,주택가 도로 등)",100M2,"44,440","280,649","57,693","382,782",산근 1306,,5FFC049308FBA32CA37788CC12EB1D,유지관리 토목 2-1-6
5FFC049308FBA32CA37788F97BBF18,아스팔트 절삭,밀링깊이 70MM이하(소규모 포장),100M2,"35,992","100,967","61,939","198,898",산근 1307,,5FFC049308FBA32CA37788F97BBF18,유지관리 토목 2-1-6
5FFC049308FBA32CA3768E3AB50118,콘크리트 포장 절삭 후 아스팔트 덧씌우기,밀링깊이 100MM / 아스팔트 재포장,100M2,"167,198","487,869","293,222","948,289",산근 1308,,5FFC049308FBA32CA3768E3AB50118,유지관리 토목 2-1-7
5FFC0493081D960F233382812A2914,미끄럼방지공 - 25-1/4삭제,자재비 별도,M2,"5,768","80,159","3,198","89,125",산근 1309,,5FFC0493081D960F233382812A2914,토목 1-8-13
5FFC0493081D960F233382812A3B1B,유색포장(미끄럼방지),A-Type,M2,143,"5,716",302,"6,161",산근 1310,,5FFC0493081D960F233382812A3B1B,토목 1-8-13
5FFC0493081D960F233382812A0E17,유색포장(미끄럼방지),B-Type,M2,215,"8,574",453,"9,242",산근 1311,,5FFC0493081D960F233382812A0E17,토목 1-8-13
5FFC049418129E9BF3568EC8E8D119,린 콘크리트 기층 포설,일반포장(1일 550m3),M3,831,"4,082","1,459","6,372",산근 1312,,5FFC049418129E9BF3568EC8E8D119,토목 1-6-1
5FFC049418129E9BF3568EC8E8E210,린 콘크리트 기층 포설,"일반포장(1일 550m3), T=20cm, 20m3",100M2,"16,631","81,640","29,181","127,452",산근 1313,,5FFC049418129E9BF3568EC8E8E210,토목 1-6-1
5FFC049418129E9BF3568EC8F93614,린 콘크리트 기층 포설,터널포장(1일 500m3),M3,914,"4,490","1,605","7,009",산근 1314,,5FFC049418129E9BF3568EC8F93614,토목 1-6-1
5FFC049418129E9BF3568EF42B2E17,"콘크리트 표층, 인력 시공(불량)",t=20cm이하 - 21-1/4삭제,M3,"1,021","14,593",,"15,614",산근 1315,,5FFC049418129E9BF3568EF42B2E17,토목 1-6-2
5FFC049418129E9BF3568EF42B2E19,"콘크리트 표층, 인력 시공(불량)",t=30cm이하 - 21-1/4삭제,M3,766,"10,944",,"11,710",산근 1316,,5FFC049418129E9BF3568EF42B2E19,토목 1-6-2
5FFC049418129E9BF3568EF42B2E18,"콘크리트 표층, 인력 시공(불량)",t=40cm이하 - 21-1/4삭제,M3,656,"9,381",,"10,037",산근 1317,,5FFC049418129E9BF3568EF42B2E18,토목 1-6-2
5FFC049418129E9BF3568EF435961B,콘크리트 표층 인력포설 (A-TYPE),t=20cm,M3,,"14,115",423,"14,538",산근 1318,,5FFC049418129E9BF3568EF435961B,토목 1-6-2
5FFC049418129E9BF3568EF408581C,콘크리트 표층 인력포설 (A-TYPE),t=30cm,M3,,"9,410",282,"9,692",산근 1319,,5FFC049418129E9BF3568EF408581C,토목 1-6-2
5FFC049418129E9BF3568EF41AC916,콘크리트 표층 인력포설 (A-TYPE),t=40cm,M3,,"7,057",211,"7,268",산근 1320,,5FFC049418129E9BF3568EF41AC916,토목 1-6-2
5FFC049418129E9BF3568EEBAD9110,콘크리트 표층 인력포설 (B-TYPE),t=20cm,M3,,"28,231",846,"29,077",산근 1321,,5FFC049418129E9BF3568EEBAD9110,토목 1-6-2
5FFC049418129E9BF3568EEB93381E,콘크리트 표층 인력포설 (B-TYPE),t=30cm,M3,,"18,820",564,"19,384",산근 1322,,5FFC049418129E9BF3568EEB93381E,토목 1-6-2
5FFC049418129E9BF3568EEB82C91C,콘크리트 표층 인력포설 (B-TYPE),t=40cm,M3,,"14,115",423,"14,538",산근 1323,,5FFC049418129E9BF3568EEB82C91C,토목 1-6-2
5FFC049418129E9BF3558C79206112,콘크리트 표층 기계포설(소형장비),일반포장,M3,"1,998","9,885","2,783","14,666",산근 1324,,5FFC049418129E9BF3558C79206112,토목 1-6-3
5FFC049418129E9BF3558C4DDB8B12,콘크리트 표층 기계포설(대형장비),일반포장,M3,"1,173","4,619","2,461","8,253",산근 1325,,5FFC049418129E9BF3558C4DDB8B12,토목 1-6-4
5FFC049418129E9BF3558C5E4AA019,콘크리트 표층 기계포설(소형장비),터널포장,M3,"2,220","10,983","3,092","16,295",산근 1326,,5FFC049418129E9BF3558C5E4AA019,토목 1-6-3
5FFC049418129E9BF3558C2100C810,콘크리트 표층 기계포설(대형장비),터널포장,M3,"1,369","5,389","2,872","9,630",산근 1327,,5FFC049418129E9BF3558C2100C810,토목 1-6-4
5FFC049418129E9BF3558C33716619,콘크리트 표층 기계포설(소형장비),공항포장 / 포장두께 50CM 이하,M3,"2,179","10,784","3,036","15,999",산근 1328,,5FFC049418129E9BF3558C33716619,토목 1-6-3
5FFC049418129E9BF3558C06290D1F,콘크리트 표층 기계포설(대형장비),공항포장 / 포장두께 50CM 이하,M3,"1,283","5,052","2,692","9,027",산근 1329,,5FFC049418129E9BF3558C06290D1F,토목 1-6-4
5FFC049418129E9BF35483E5360619,기계포설 장비조립 및 해체,외부 반출/반입,회당,"620,400","9,252,710","1,428,608","11,301,718",산근 1330,,5FFC049418129E9BF35483E5360619,토목 1-6-5
5FFC049418129E9BF35483E536331D,기계포설 장비조립 및 해체,작업구간 이동,회당,"372,240","4,838,364","835,767","6,046,371",산근 1331,,5FFC049418129E9BF35483E536331D,토목 1-6-5
5FFC049418129E9BE3B1810A0BBF1C,콘크리트포장 절단,포장두께 20cm 이하,100M,"100,471","150,127","3,742","254,340",산근 1332,,5FFC049418129E9BE3B1810A0BBF1C,유지관리 토목 2-1-2
5FFC049418129E9BE3B1810A0BAD15,콘크리트포장 절단,포장두께 20cm 이하,M,"1,004","1,502",37,"2,543",산근 1333,,5FFC049418129E9BE3B1810A0BAD15,유지관리 토목 2-1-2
5FFC049418129E9BE3B18126FD6C10,아스팔트포장 절단,포장두께 20cm 이하,100M,"88,100","135,234","3,371","226,705",산근 1334,,5FFC049418129E9BE3B18126FD6C10,유지관리 토목 2-1-2
5FFC049418129E9BE3B18126FD7E16,아스팔트포장 절단,포장두께 20cm 이하,M,880,"1,352",33,"2,265",산근 1335,,5FFC049418129E9BE3B18126FD7E16,유지관리 토목 2-1-2
5FFC049418129E9BE3B28374A9DE15,콘크리트트포장 절단 - 21-1/4삭제,2차로 t=50∼75mm,100M,"93,385","96,596","2,408","192,389",산근 1336,,5FFC049418129E9BE3B28374A9DE15,토목 1-7-1
5FFC049418129E9BE3B28374A9CD1E,콘크리트트포장 절단 - 21-1/4삭제,2차로 t=50∼75mm,M,933,965,24,"1,922",산근 1337,,5FFC049418129E9BE3B28374A9CD1E,토목 1-7-1
5FFC049418129E9BE3B38DEF585919,포장줄눈 설치,,M,,"1,115",,"1,115",산근 1338,,5FFC049418129E9BE3B38DEF585919,토목 1-6-7
5FFC049418129E9BC383817D563813,골재세척설비,62.5m3/hr,M3,,"1,141",412,"1,553",산근 1339,,5FFC049418129E9BC383817D563813,공통 8-2-19
5FFC049418129E9BC383816CE75A16,콘크리트 배치플랜트(보통),60m3/hr 도로공사스런프 5cm이상,M3,,"2,038","1,464","3,502",산근 1340,,5FFC049418129E9BC383816CE75A16,공통 8-2-21
5FFC049418129E9BC383816CE7641D,콘크리트 배치플랜트(보통),60m3/hr 교량공사스런프 5cm이상,M3,,"3,170","2,278","5,448",산근 1341,,5FFC049418129E9BC383816CE7641D,공통 8-2-21
5FFC049418129E9BC383816CE77514,콘크리트 배치플랜트(보통),60m3/hr 터널공사스런프 5cm이상,M3,,"2,195","1,577","3,772",산근 1342,,5FFC049418129E9BC383816CE77514,공통 8-2-21
5FFC049418129E9BC383816CE70215,콘크리트 배치플랜트(보통),60m3/hr 사방공사스런프 5cm이상,M3,,"1,902","1,367","3,269",산근 1343,,5FFC049418129E9BC383816CE70215,공통 8-2-21
5FFC049418129E9BC383816CE71C1B,콘크리트 배치플랜트(보통),60m3/hr 도로공사스런프 5cm미만,M3,,"2,717","1,952","4,669",산근 1344,,5FFC049418129E9BC383816CE71C1B,공통 8-2-21
5FFC049418129E9BC383816CE72D12,콘크리트 배치플랜트(보통),60m3/hr 교량공사스런프 5cm미만,M3,,"4,227","3,037","7,264",산근 1345,,5FFC049418129E9BC383816CE72D12,공통 8-2-21
5FFC049418129E9BC383816CE73F19,콘크리트 배치플랜트(보통),60m3/hr 터널공사스런프 5cm미만,M3,,"2,927","2,103","5,030",산근 1346,,5FFC049418129E9BC383816CE73F19,공통 8-2-21
5FFC049418129E9BC383816CE7CD16,콘크리트 배치플랜트(보통),60m3/hr 사방공사스런프 5cm미만,M3,,"2,536","1,822","4,358",산근 1347,,5FFC049418129E9BC383816CE7CD16,공통 8-2-21
5FFC049418129E9BC383816CF1B01A,콘크리트 배치플랜트(보통),90m3/hr 도로공사스런프 5cm이상,M3,,"1,358","1,310","2,668",산근 1348,,5FFC049418129E9BC383816CF1B01A,공통 8-2-21
5FFC049418129E9BC383816CF18B15,콘크리트 배치플랜트(보통),90m3/hr 교량공사스런프 5cm이상,M3,,"2,113","2,037","4,150",산근 1349,,5FFC049418129E9BC383816CF18B15,공통 8-2-21
5FFC049418129E9BC383816CF1951C,콘크리트 배치플랜트(보통),90m3/hr 터널공사스런프 5cm이상,M3,,"1,463","1,410","2,873",산근 1350,,5FFC049418129E9BC383816CF1951C,공통 8-2-21
5FFC049418129E9BC383816CF1ED1E,콘크리트 배치플랜트(보통),90m3/hr 사방공사스런프 5cm이상,M3,,"1,268","1,222","2,490",산근 1351,,5FFC049418129E9BC383816CF1ED1E,공통 8-2-21
5FFC049418129E9BC383816CF1FE15,콘크리트 배치플랜트(보통),90m3/hr 도로공사스런프 5cm미만,M3,,"1,803","1,739","3,542",산근 1352,,5FFC049418129E9BC383816CF1FE15,공통 8-2-21
5FFC049418129E9BC383816CF1C110,콘크리트 배치플랜트(보통),90m3/hr 교량공사스런프 5cm미만,M3,,"2,806","2,705","5,511",산근 1353,,5FFC049418129E9BC383816CF1C110,공통 8-2-21
5FFC049418129E9BC383816CF1D317,콘크리트 배치플랜트(보통),90m3/hr 터널공사스런프 5cm미만,M3,,"1,942","1,872","3,814",산근 1354,,5FFC049418129E9BC383816CF1D317,공통 8-2-21
5FFC049418129E9BC383816CF1221D,콘크리트 배치플랜트(보통),90m3/hr 사방공사스런프 5cm미만,M3,,"1,683","1,623","3,306",산근 1355,,5FFC049418129E9BC383816CF1221D,공통 8-2-21
5FFC049418129E9BC383816CC47A1B,콘크리트 배치플랜트(보통),120m3/hr 도로공사스런프 5cm이상,M3,,"1,019","1,358","2,377",산근 1356,,5FFC049418129E9BC383816CC47A1B,공통 8-2-21
5FFC049418129E9BC383816CC44D17,콘크리트 배치플랜트(보통),120m3/hr 교량공사스런프 5cm이상,M3,,"1,585","2,113","3,698",산근 1357,,5FFC049418129E9BC383816CC44D17,공통 8-2-21
5FFC049418129E9BC383816CC45F1E,콘크리트 배치플랜트(보통),120m3/hr 터널공사스런프 5cm이상,M3,,"1,097","1,463","2,560",산근 1358,,5FFC049418129E9BC383816CC45F1E,공통 8-2-21
5FFC049418129E9BC383816CC42219,콘크리트 배치플랜트(보통),120m3/hr 사방공사스런프 5cm이상,M3,,951,"1,268","2,219",산근 1359,,5FFC049418129E9BC383816CC42219,공통 8-2-21
5FFC049418129E9BC383816CC43310,콘크리트 배치플랜트(보통),120m3/hr 도로공사스런프 5cm미만,M3,,"1,358","1,811","3,169",산근 1360,,5FFC049418129E9BC383816CC43310,공통 8-2-21
5FFC049418129E9BC383816CC4071C,콘크리트 배치플랜트(보통),120m3/hr 교량공사스런프 5cm미만,M3,,"2,113","2,818","4,931",산근 1361,,5FFC049418129E9BC383816CC4071C,공통 8-2-21
5FFC049418129E9BC383816CC41013,콘크리트 배치플랜트(보통),120m3/hr 터널공사스런프 5cm미만,M3,,"1,463","1,951","3,414",산근 1362,,5FFC049418129E9BC383816CC41013,공통 8-2-21
5FFC049418129E9BC383816CC4ED1A,콘크리트 배치플랜트(보통),120m3/hr 사방공사스런프 5cm미만,M3,,"1,268","1,691","2,959",산근 1363,,5FFC049418129E9BC383816CC4ED1A,공통 8-2-21
5FFC049418129E9BC383816CD6C817,콘크리트 배치플랜트(보통),150m3/hr 도로공사스런프 5cm이상,M3,,815,"1,304","2,119",산근 1364,,5FFC049418129E9BC383816CD6C817,공통 8-2-21
5FFC049418129E9BC383816CD6F51B,콘크리트 배치플랜트(보통),150m3/hr 교량공사스런프 5cm이상,M3,,"1,268","2,029","3,297",산근 1365,,5FFC049418129E9BC383816CD6F51B,공통 8-2-21
5FFC049418129E9BC383816CD6EB15,콘크리트 배치플랜트(보통),150m3/hr 터널공사스런프 5cm이상,M3,,878,"1,404","2,282",산근 1366,,5FFC049418129E9BC383816CD6EB15,공통 8-2-21
5FFC049418129E9BC383816CD69313,콘크리트 배치플랜트(보통),150m3/hr 사방공사스런프 5cm이상,M3,,761,"1,217","1,978",산근 1367,,5FFC049418129E9BC383816CD69313,공통 8-2-21
5FFC049418129E9BC383816CD6821C,콘크리트 배치플랜트(보통),150m3/hr 도로공사스런프 5cm미만,M3,,"1,084","1,734","2,818",산근 1368,,5FFC049418129E9BC383816CD6821C,공통 8-2-21
5FFC049418129E9BC383816CD6BE10,콘크리트 배치플랜트(보통),150m3/hr 교량공사스런프 5cm미만,M3,,"1,686","2,698","4,384",산근 1369,,5FFC049418129E9BC383816CD6BE10,공통 8-2-21
5FFC049418129E9BC383816CD6AD1A,콘크리트 배치플랜트(보통),150m3/hr 터널공사스런프 5cm미만,M3,,"1,167","1,868","3,035",산근 1370,,5FFC049418129E9BC383816CD6AD1A,공통 8-2-21
5FFC049418129E9BC383816CD65518,콘크리트 배치플랜트(보통),150m3/hr 사방공사스런프 5cm미만,M3,,"1,012","1,619","2,631",산근 1371,,5FFC049418129E9BC383816CD65518,공통 8-2-21
5FFC049418129E9BC383816CA98218,콘크리트 배치플랜트(보통),180m3/hr 도로공사스런프 5cm이상,M3,,679,"1,097","1,776",산근 1372,,5FFC049418129E9BC383816CA98218,공통 8-2-21
5FFC049418129E9BC383816CA9BF1D,콘크리트 배치플랜트(보통),180m3/hr 교량공사스런프 5cm이상,M3,,"1,056","1,707","2,763",산근 1373,,5FFC049418129E9BC383816CA9BF1D,공통 8-2-21
5FFC049418129E9BC383816CA9AD16,콘크리트 배치플랜트(보통),180m3/hr 터널공사스런프 5cm이상,M3,,731,"1,182","1,913",산근 1374,,5FFC049418129E9BC383816CA9AD16,공통 8-2-21
5FFC049418129E9BC383816CA9DA1A,콘크리트 배치플랜트(보통),180m3/hr 사방공사스런프 5cm이상,M3,,634,"1,024","1,658",산근 1375,,5FFC049418129E9BC383816CA9DA1A,공통 8-2-21
5FFC049418129E9BC383816CA9C813,콘크리트 배치플랜트(보통),180m3/hr 도로공사스런프 5cm미만,M3,,905,"1,463","2,368",산근 1376,,5FFC049418129E9BC383816CA9C813,공통 8-2-21
5FFC049418129E9BC383816CA9F518,콘크리트 배치플랜트(보통),180m3/hr 교량공사스런프 5cm미만,M3,,"1,409","2,276","3,685",산근 1377,,5FFC049418129E9BC383816CA9F518,공통 8-2-21
5FFC049418129E9BC383816CA9EB11,콘크리트 배치플랜트(보통),180m3/hr 터널공사스런프 5cm미만,M3,,975,"1,576","2,551",산근 1378,,5FFC049418129E9BC383816CA9EB11,공통 8-2-21
5FFC049418129E9BC383816CA91F19,콘크리트 배치플랜트(보통),180m3/hr 사방공사스런프 5cm미만,M3,,845,"1,365","2,210",산근 1379,,5FFC049418129E9BC383816CA91F19,공통 8-2-21
5FFC049418129E9BC383816CBBE21B,콘크리트 배치플랜트(보통),210m3/hr 도로공사스런프 5cm이상,M3,,582,"1,088","1,670",산근 1380,,5FFC049418129E9BC383816CBBE21B,공통 8-2-21
5FFC049418129E9BC383816CBBD015,콘크리트 배치플랜트(보통),210m3/hr 교량공사스런프 5cm이상,M3,,905,"1,692","2,597",산근 1381,,5FFC049418129E9BC383816CBBD015,공통 8-2-21
5FFC049418129E9BC383816CBBC71E,콘크리트 배치플랜트(보통),210m3/hr 터널공사스런프 5cm이상,M3,,627,"1,171","1,798",산근 1382,,5FFC049418129E9BC383816CBBC71E,공통 8-2-21
5FFC049418129E9BC383816CBBB517,콘크리트 배치플랜트(보통),210m3/hr 사방공사스런프 5cm이상,M3,,543,"1,015","1,558",산근 1383,,5FFC049418129E9BC383816CBBB517,공통 8-2-21
5FFC049418129E9BC383816CBBAB10,콘크리트 배치플랜트(보통),210m3/hr 도로공사스런프 5cm미만,M3,,775,"1,448","2,223",산근 1384,,5FFC049418129E9BC383816CBBAB10,공통 8-2-21
5FFC049418129E9BC383816CBB9A1A,콘크리트 배치플랜트(보통),210m3/hr 교량공사스런프 5cm미만,M3,,"1,205","2,252","3,457",산근 1385,,5FFC049418129E9BC383816CBB9A1A,공통 8-2-21
5FFC049418129E9BC383816CBB8813,콘크리트 배치플랜트(보통),210m3/hr 터널공사스런프 5cm미만,M3,,834,"1,559","2,393",산근 1386,,5FFC049418129E9BC383816CBB8813,공통 8-2-21
5FFC049418129E9BC383816CBB7F1C,콘크리트 배치플랜트(보통),210m3/hr 사방공사스런프 5cm미만,M3,,723,"1,351","2,074",산근 1387,,5FFC049418129E9BC383816CBB7F1C,공통 8-2-21
5FFC049418129E9BC3838114C7A01D,콘크리트 믹셔트럭 6m3 운반(보통),운반거리 L=10km,M3,"3,512","7,953","3,503","14,968",산근 1388,,5FFC049418129E9BC3838114C7A01D,공통 8-2-22.1
5FFC049418129E9BC3838114C7B114,콘크리트 믹셔트럭 6m3 운반(보통),운반거리 L=15km,M3,"4,775","10,814","4,763","20,352",산근 1389,,5FFC049418129E9BC3838114C7B114,공통 8-2-22.1
5FFC049418129E9BC3838114C78410,콘크리트 믹셔트럭 6m3 운반(보통),운반거리 L=20km,M3,"6,038","13,674","6,023","25,735",산근 1390,,5FFC049418129E9BC3838114C78410,공통 8-2-22.1
5FFC049418129E9BC383810A69781E,콘크리트 덤프트럭 8ton 운반(보통),운반거리 L=10km,M3,"4,179","11,968","2,502","18,649",산근 1391,,5FFC049418129E9BC383810A69781E,공통 8-2-22.2
5FFC049418129E9BC383810A696E17,콘크리트 덤프트럭 8ton 운반(보통),운반거리 L=15km,M3,"5,557","15,914","3,328","24,799",산근 1392,,5FFC049418129E9BC383810A696E17,공통 8-2-22.2
5FFC049418129E9BC383810A69431A,콘크리트 덤프트럭 10.5ton 운반(보통),운반거리 L=10km,M3,"4,752","8,976","2,143","15,871",산근 1393,,5FFC049418129E9BC383810A69431A,공통 8-2-22.2
5FFC049418129E9BC383810A693113,콘크리트 덤프트럭 10.5ton 운반(보통),운반거리 L=15km,M3,"6,320","11,937","2,850","21,107",산근 1394,,5FFC049418129E9BC383810A693113,공통 8-2-22.2
5FFC049418129E9BC383810A691616,콘크리트 덤프트럭 15ton 운반(보통),운반거리 L=10km,M3,"3,930","7,594","2,754","14,278",산근 1395,,5FFC049418129E9BC383810A691616,공통 8-2-22.2
5FFC049418129E9BC383810A69051F,콘크리트 덤프트럭 15ton 운반(보통),운반거리 L=15km,M3,"5,225","10,096","3,662","18,983",산근 1396,,5FFC049418129E9BC383810A69051F,공통 8-2-22.2
5FFC049418231E1403F18CD53B4B1A,포장줄눈 절단,절단깊이 10CM이하,M,939,"1,126",45,"2,110",산근 1397,,5FFC049418231E1403F18CD53B4B1A,토목 1-6-6
5FFC0494186ABE22B3818B3CA43F1A,맨홀 보수,하수도 및 기타 / 인상높이 5cm이하,개소,"39,941","577,855","44,356","662,152",산근 1398,,5FFC0494186ABE22B3818B3CA43F1A,유지관리 토목 2-1-11
5FFC0494186ABE22B3818B3CB6A814,맨홀 보수,하수도 및 기타 / 인상높이 10cm이하,개소,"39,941","592,104","44,356","676,401",산근 1399,,5FFC0494186ABE22B3818B3CB6A814,유지관리 토목 2-1-11
5FFC0494186ABE22B3818B3C896215,맨홀 보수,하수도 및 기타 / 인상높이 15cm이하,개소,"39,941","606,353","44,356","690,650",산근 1400,,5FFC0494186ABE22B3818B3C896215,유지관리 토목 2-1-11
5FFC0494186ABE22B3818B3C9BC218,맨홀 보수,하수도 및 기타 / 인상높이 20cm이하,개소,"39,941","620,602","44,356","704,899",산근 1401,,5FFC0494186ABE22B3818B3C9BC218,유지관리 토목 2-1-11
5FFC0494186ABE22B3818B07645818,맨홀 보수,상수도/ 인상높이 5cm이하,개소,"59,912","866,783","66,535","993,230",산근 1402,,5FFC0494186ABE22B3818B07645818,유지관리 토목 2-1-11
5FFC0494186ABE22B3818B0776C912,맨홀 보수,상수도/ 인상높이 10cm이하,개소,"59,912","888,156","66,535","1,014,603",산근 1403,,5FFC0494186ABE22B3818B0776C912,유지관리 토목 2-1-11
5FFC0494186ABE22B3818B0749721D,맨홀 보수,상수도/ 인상높이 15cm이하,개소,"59,912","909,530","66,535","1,035,977",산근 1404,,5FFC0494186ABE22B3818B0749721D,유지관리 토목 2-1-11
5FFC0494186ABE22B3818B075BC019,맨홀 보수,상수도/ 인상높이 20cm이하,개소,"59,912","930,904","66,535","1,057,351",산근 1405,,5FFC0494186ABE22B3818B075BC019,유지관리 토목 2-1-11
5FFC0494186ABE22B382859AC3CC17,  (☞ 절삭 후 재포장)-------,,,,,,,산근 1406,,5FFC0494186ABE22B382859AC3CC17,유지관리 토목 2-1-8
5FFC0494186ABE22B382859AC3DE1D,소파보수(표층) / 절삭 후 재포장, A-Type / 30M2 이하, M2,885,"10,822","1,178","12,885",산근 1407,,5FFC0494186ABE22B382859AC3DE1D,유지관리 토목 2-1-8
5FFC0494186ABE22B382859AC3EF14,소파보수(표층) / 절삭 후 재포장, A-Type / 60M2 이하, M2,785,"9,606","1,046","11,437",산근 1408,,5FFC0494186ABE22B382859AC3EF14,유지관리 토목 2-1-8
5FFC0494186ABE22B382859AC3F91B,소파보수(표층) / 절삭 후 재포장, A-Type / 120M2 이하, M2,699,"8,550",931,"10,180",산근 1409,,5FFC0494186ABE22B382859AC3F91B,유지관리 토목 2-1-8
5FFC0494186ABE22B382859AC3861C,소파보수(표층) / 절삭 후 재포장, A-Type / 180M2 이하, M2,624,"7,634",831,"9,089",산근 1410,,5FFC0494186ABE22B382859AC3861C,유지관리 토목 2-1-8
5FFC0494186ABE22B382859AC39712,소파보수(표층) / 절삭 후 재포장, A-Type / 180M2 초과, M2,554,"6,785",739,"8,078",산근 1411,,5FFC0494186ABE22B382859AC39712,유지관리 토목 2-1-8
5FFC0494186ABE22B382859AFF1513,소파보수(표층) / 절삭 후 재포장, B-Type / 15M2 이하, M2,"2,529","30,923","3,368","36,820",산근 1412,,5FFC0494186ABE22B382859AFF1513,유지관리 토목 2-1-8
5FFC0494186ABE22B382859AFF271A,소파보수(표층) / 절삭 후 재포장, B-Type / 30M2 이하, M2,"2,245","27,448","2,990","32,683",산근 1413,,5FFC0494186ABE22B382859AFF271A,유지관리 토목 2-1-8
5FFC0494186ABE22B382859AFF3011,소파보수(표층) / 절삭 후 재포장, B-Type / 60M2 이하, M2,"1,998","24,429","2,661","29,088",산근 1414,,5FFC0494186ABE22B382859AFF3011,유지관리 토목 2-1-8
5FFC0494186ABE22B382859AFF4217,소파보수(표층) / 절삭 후 재포장, B-Type / 90M2 이하, M2,"1,784","21,811","2,375","25,970",산근 1415,,5FFC0494186ABE22B382859AFF4217,유지관리 토목 2-1-8
5FFC0494186ABE22B382859AFF5C1E,소파보수(표층) / 절삭 후 재포장, B-Type / 90M2 초과, M2,"1,586","19,388","2,111","23,085",산근 1416,,5FFC0494186ABE22B382859AFF5C1E,유지관리 토목 2-1-8
5FFC0494186ABE22B382859AEE8B14,소파보수(표층) / 절삭 후 재포장, C-Type / 5M2 이하, M2,"7,082","86,577","9,431","103,090",산근 1417,,5FFC0494186ABE22B382859AEE8B14,유지관리 토목 2-1-8
5FFC0494186ABE22B382859AEEB018,소파보수(표층) / 절삭 후 재포장, C-Type / 10M2 이하, M2,"6,287","76,850","8,371","91,508",산근 1418,,5FFC0494186ABE22B382859AEEB018,유지관리 토목 2-1-8
5FFC0494186ABE22B382859AEEA611,소파보수(표층) / 절삭 후 재포장, C-Type / 20M2 이하, M2,"5,596","68,402","7,451","81,449",산근 1419,,5FFC0494186ABE22B382859AEEA611,유지관리 토목 2-1-8
5FFC0494186ABE22B382859AEED316,소파보수(표층) / 절삭 후 재포장, C-Type / 30M2 이하, M2,"4,996","61,073","6,653","72,722",산근 1420,,5FFC0494186ABE22B382859AEED316,유지관리 토목 2-1-8
5FFC0494186ABE22B382859AEEC21F,소파보수(표층) / 절삭 후 재포장, C-Type / 30M2 초과, M2,"4,441","54,287","5,913","64,641",산근 1421,,5FFC0494186ABE22B382859AEEC21F,유지관리 토목 2-1-8
5FFC0494186ABE22B38285887DFF11,"소파보수(상,하수도공사 10m2이상) - 20-1/4 삭제",가. 소규모 포장복구(1일 50m2),100M2,"361,718","4,364,239","387,587","5,113,544",산근 1422,,5FFC0494186ABE22B38285887DFF11,토목 1-11-7
5FFC0494186ABE22B38285887DFF10,"소파보수(상,하수도공사 10m2이상) - 20-1/4 삭제",가. 소규모 포장복구(1일 50m2),M2,"3,645","43,991","3,906","51,542",산근 1423,,5FFC0494186ABE22B38285887DFF10,토목 1-11-7
5FFC0494186ABE22B38285887DEE1A,"소파보수(상,하수도공사 10m2이하) - 20-1/4 삭제",가. 소규모 포장복구(1일 35m2),100M2,"517,914","6,248,798","554,954","7,321,666",산근 1424,,5FFC0494186ABE22B38285887DEE1A,토목 1-11-7
5FFC0494186ABE22B38285887DEE1B,"소파보수(상,하수도공사 10m2이하) - 20-1/4 삭제",가. 소규모 포장복구(1일 35m2),M2,"5,208","62,844","5,581","73,633",산근 1425,,5FFC0494186ABE22B38285887DEE1B,토목 1-11-7
5FFC0494186ABE22B382858863961E,  (☞ 절삭 없이 덧씌우기 포장)-------,,,,,,,산근 1426,,5FFC0494186ABE22B382858863961E,유지관리 2-1-8[주]⑦
5FFC0494186ABE22B3828588638419,소파보수(표층) / 아스팔트 덧씌우기, A-Type / 30M2 이하, M2,708,"7,979",713,"9,400",산근 1427,,5FFC0494186ABE22B3828588638419,유지관리 2-1-8[주]⑦
5FFC0494186ABE22B382858863B11C,소파보수(표층) / 아스팔트 덧씌우기, A-Type / 60M2 이하, M2,628,"7,083",633,"8,344",산근 1428,,5FFC0494186ABE22B382858863B11C,유지관리 2-1-8[주]⑦
5FFC0494186ABE22B382858863A716,소파보수(표층) / 아스팔트 덧씌우기, A-Type / 120M2 이하, M2,559,"6,304",563,"7,426",산근 1429,,5FFC0494186ABE22B382858863A716,유지관리 2-1-8[주]⑦
5FFC0494186ABE22B382858863DC1A,소파보수(표층) / 아스팔트 덧씌우기, A-Type / 180M2 이하, M2,499,"5,628",503,"6,630",산근 1430,,5FFC0494186ABE22B382858863DC1A,유지관리 2-1-8[주]⑦
5FFC0494186ABE22B382858863C213,소파보수(표층) / 아스팔트 덧씌우기, A-Type / 180M2 초과, M2,443,"5,003",447,"5,893",산근 1431,,5FFC0494186ABE22B382858863C213,유지관리 2-1-8[주]⑦
5FFC0494186ABE22B382858851361C,소파보수(표층) / 아스팔트 덧씌우기, B-Type / 15M2 이하, M2,"2,023","22,800","2,039","26,862",산근 1432,,5FFC0494186ABE22B382858851361C,유지관리 2-1-8[주]⑦
5FFC0494186ABE22B3828588510918,소파보수(표층) / 아스팔트 덧씌우기, B-Type / 30M2 이하, M2,"1,796","20,237","1,810","23,843",산근 1433,,5FFC0494186ABE22B3828588510918,유지관리 2-1-8[주]⑦
