코  드,품      명,규      격,단위,재 료 비,노 무 비,경    비,합    계,번  호,비      고,노임계수,할증,품셈개요,장비일위
5FFDE49FE8414B0943C18E0C3EB417,콘크리트계단(11) - 24-4/4삭제,"W=4.0, H=5.0",개소,"767,524.0","3,820,904.0","107,437.0","4,695,865.0",호표 4997,,,,,
5FFDE49FE8414B0943C18E0C3E8F13,콘크리트계단(12) - 24-4/4삭제,"W=4.0, H=6.0",개소,"890,256.0","4,381,652.0","125,571.0","5,397,479.0",호표 4998,,,,,
5FFDE49FE8414B0943C18E2F1EB413,콘크리트계단(13) - 24-4/4삭제,"W=6.0, H=1.0",개소,"372,732.0","2,027,723.0","49,452.0","2,449,907.0",호표 4999,,,,,
5FFDE49FE8414B0943C18E2F1E881F,콘크리트계단(14) - 24-4/4삭제,"W=6.0, H=2.0",개소,"529,276.0","2,755,886.0","74,377.0","3,359,539.0",호표 5000,,,,,
5FFDE49FE8414B0943C18E2F1E9915,콘크리트계단(15) - 24-4/4삭제,"W=6.0, H=3.0",개소,"685,800.0","3,477,852.0","99,093.0","4,262,745.0",호표 5001,,,,,
5FFDE49FE8414B0943C18E2F1EE117,콘크리트계단(3),"W=6.0, H=4.0",개소,"842,327.0","4,202,111.0","123,914.0","5,168,352.0",호표 5002,,,,,
5FFDE49FE8414B0943C18E2F1EF31E,콘크리트계단(4),"W=6.0, H=5.0",개소,"998,968.0","4,924,108.0","148,635.0","6,071,711.0",호표 5003,,,,,
5FFDE49FE8414B0943C18E2F1EF31F,콘크리트계단(18) - 24-4/4삭제,"W=6.0, H=6.0",개소,"1,155,402.0","5,652,292.0","173,563.0","6,981,257.0",호표 5004,,,,,
CRD4,  (☞ 체육시설)-----,,,0.0,0.0,0.0,,호표 5005,,,,,
5FFDE49FE8140D29D37F8C54EB2115,농구장,우래탄 라이닝,M2,"993,710.0","2,957,758.0","130,664.0","4,082,132.0",호표 5006,,,,,
5FFDE49FE8140D29D37F8C54DAB213,축구장,잔디제외,M2,"46,030.0","10,278.0",609.0,"56,917.0",호표 5007,,,,,
5FFDE49FE8140D29D37F8C54C85210,테니스장평면,2면,개소,"1,980,720.0","5,565,400.0","249,596.0","7,795,716.0",호표 5008,,,,,
5FFDE49FE8140D29D37F8C54C87E1D,테니스장평면,1면,개소,"1,403,280.0","4,013,416.0","169,556.0","5,586,252.0",호표 5009,,,,,
5FFDE49FE8140D29D37F8C54C80B1E,테니스장단면,표면층,M2,"4,377.0","121,149.0","4,165.0","129,691.0",호표 5010,,,,,
5FFDE49FE8140D29D37F8C54C8261C,테니스장단면,중간층,M2,65.0,881.0,30.0,976.0,호표 5011,,,,,
5FFDE49FE8140D29D37F8C54BFE61E,테니스장단면,기초층,M2,"1,220.0","2,434.0",83.0,"3,737.0",호표 5012,,,,,
5FFDE49FE8140D29D37F8C54BFCA10,테니스장단면,슈퍼크레이,M2,"2,278.0","3,370.0",114.0,"5,762.0",호표 5013,,,,,
CRD5,  (☞ 부대시설)-----,,개소,0.0,0.0,0.0,,호표 5014,,,,,
5FFDE49FE80B91F0E397804636B911,차량 세차시설(배관별도),W=6.5*L=18.0M,개소,"226,959.0","2,459,553.0","170,667.0","2,857,179.0",호표 5015,,,,,
5FFDE49FE80B91F0E3978046097312,전차 및 자주포 세차시설(배관별도),W=6.5*L=16.0M,개소,"1,179,550.0","4,492,692.0","195,480.0","5,867,722.0",호표 5016,,,,,
5FFDE49FE80B91F0E3978046092B10,"자동세륜기(설비,전기,별도)",W=5.15*L=14.3M,개소,"685,941.0","3,301,085.0","114,822.0","4,101,848.0",호표 5017,,,,,
5FFDE49FE80B91F0E3978046092B11,전차 세차시설(양 방향) - 24-4/4삭제,W=3.3*L=16.6M,개소,"1,578,399.0","7,231,877.0","448,202.0","9,258,478.0",호표 5018,,,,,
5FFDE49FE80B91F0E3978046092B12,전차 세차시설(일 방향) - 24-4/4삭제,W=3.9*L=13.3M,개소,"1,478,752.0","6,229,813.0","384,017.0","8,092,582.0",호표 5019,,,,,
5FFDE49FE80B91F0E39780461BED1C,콘크리트 적하대(A-TYPE),H=1.75M,개소,"57,811.0","606,386.0","4,830.0","669,027.0",호표 5020,,,,,
5FFDE49FE80B91F0E39780461BB017,콘크리트 적하대(B-TYPE),H=0.8M,개소,"34,850.0","510,346.0","3,138.0","548,334.0",호표 5021,,,,,
5FFDE49FE80B91F0E397804663F01F,바리케이트,H=1.2*L=3.0M,개소,"154,942.0","507,731.0","18,053.0","680,726.0",호표 5022,,,,,
5FFDE49FE80B91F0E397804663A81E,헬기장구조,표지판,개소,"97,128.0","265,607.0","4,591.0","367,326.0",호표 5023,,,,,
5FFDE49FE80B91F0E39780467C6811,헬기장구조,헬기장,개소,"4,016,673.0","11,775,218.0","662,900.0","16,454,791.0",호표 5024,,,,,
5FFDE49FE80B91F0E3978046472812,옥외탱크유수분리기,,개소,"205,411.0","1,147,835.0","15,875.0","1,369,121.0",호표 5025,,,,,
5FFDE4893801E545830481,  (☞ 흙깍기)-----, - 20-1/4삭제,,0.0,0.0,0.0,,호표 5026,,,,,
5FFDE4893801E545830489FA5C9E1D,원지형 개간 - 흙 깍기,5도이내 - 20-1/4삭제,M3,0.0,"27,168.0",0.0,"27,168.0",호표 5027,,,,,
5FFDE4893801E545830489FA6EFD10,원지형 개간 - 흙 깍기,5∼10도이내 - 20-1/4삭제,M3,0.0,"27,168.0",0.0,"27,168.0",호표 5028,,,,,
5FFDE4893801E545830489FA7F6C12,원지형 개간 - 유용 흙 쌓기,5도이내 - 20-1/4삭제,M3,0.0,"18,678.0",0.0,"18,678.0",호표 5029,,,,,
5FFDE4893801E545830489FA047D14,원지형 개간 - 유용 흙 쌓기,5∼10도이내 - 20-1/4삭제,M3,0.0,"18,678.0",0.0,"18,678.0",호표 5030,,,,,
5FFDE4893801E545830489FA16EF1D,반계단식 개간 - 흙 깍기,10∼15도이내 - 20-1/4삭제,M3,0.0,"27,168.0",0.0,"27,168.0",호표 5031,,,,,
5FFDE4893801E545830489FA274C18,반계단식 개간 - 흙 깍기,15∼25도이내 - 20-1/4삭제,M3,0.0,"27,168.0",0.0,"27,168.0",호표 5032,,,,,
5FFDE4893801E545830489FA31BB12,반계단식 개간 - 흙 깍기,25∼35도이내 - 20-1/4삭제,M3,0.0,"27,168.0",0.0,"27,168.0",호표 5033,,,,,
5FFDE4893801E545830489FAC7811C,반계단식 개간 - 유용 흙 쌓기,10∼15도이내 - 20-1/4삭제,M3,0.0,"18,678.0",0.0,"18,678.0",호표 5034,,,,,
5FFDE4893801E545830489FAD1F816,반계단식 개간 - 유용 흙 쌓기,15∼25도이내 - 20-1/4삭제,M3,0.0,"18,678.0",0.0,"18,678.0",호표 5035,,,,,
5FFDE4893801E545830489E9D30E1D,반계단식 개간 - 유용 흙 쌓기,25∼35도이내 - 20-1/4삭제,M3,0.0,"18,678.0",0.0,"18,678.0",호표 5036,,,,,
5FFDE4893801E545830781,  (☞ 뿌리 뽑기)-----,-1000m2 당-,,0.0,0.0,0.0,,호표 5037,,,,,
5FFDE4893801E54583078536A29E1E,뿌리뽑기 - 입목 본수도 10%미만,침엽 10cm이하 - 20-1/4 삭제,M2,0.0,66.0,0.0,66.0,호표 5038,,,,,
5FFDE4893801E54583078536902C15,뿌리뽑기 - 입목 본수도 10%미만,침엽 10∼20cm이하 - 20-1/4 삭제,M2,0.0,93.0,0.0,93.0,호표 5039,,,,,
5FFDE4893801E5458307853687B713,뿌리뽑기 - 입목 본수도 10%미만,침엽 20∼30cm이하 - 20-1/4 삭제,M2,0.0,125.0,0.0,125.0,호표 5040,,,,,
5FFDE4893801E54583078536FABE18,뿌리뽑기 - 입목 본수도 10%미만,침엽 30∼40cm이하 - 20-1/4 삭제,M2,0.0,157.0,0.0,157.0,호표 5041,,,,,
5FFDE4893801E54583078536E84D1E,뿌리뽑기 - 입목 본수도 10%미만,침엽 40∼50cm이하 - 20-1/4 삭제,M2,0.0,176.0,0.0,176.0,호표 5042,,,,,
5FFDE4893801E54583078536DFD01C,뿌리뽑기 - 입목 본수도 10-20%,침엽 10cm이하 - 20-1/4 삭제,M2,0.0,100.0,0.0,100.0,호표 5043,,,,,
5FFDE4893801E54583078536CD6613,뿌리뽑기 - 입목 본수도 10-20%,침엽 10∼20cm이하 - 20-1/4 삭제,M2,0.0,135.0,0.0,135.0,호표 5044,,,,,
5FFDE4893801E545830785363FAD1F,뿌리뽑기 - 입목 본수도 10-20%,침엽 20∼30cm이하 - 20-1/4 삭제,M2,0.0,186.0,0.0,186.0,호표 5045,,,,,
5FFDE4893801E545830785362D3315,뿌리뽑기 - 입목 본수도 10-20%,침엽 30∼40cm이하 - 20-1/4 삭제,M2,0.0,237.0,0.0,237.0,호표 5046,,,,,
5FFDE4893801E54583078524426717,뿌리뽑기 - 입목 본수도 10-20%,침엽 40∼50cm이하 - 20-1/4 삭제,M2,0.0,268.0,0.0,268.0,호표 5047,,,,,
5FFDE4893801E5458307852442711E,뿌리뽑기 - 입목 본수도 50-60%,수경 10∼20cm이하 기준 / 집재거리: 100M기준,1000M2,"30,625.0","394,601.0","63,889.0","489,115.0",호표 5048,,,,,
5FFDE4893801E5458307851BC4DA16,뿌리뽑기 - 입목 본수도 20-30%,침엽 10cm이하 - 20-1/4 삭제,M2,0.0,163.0,0.0,163.0,호표 5049,,,,,
5FFDE4893801E5458307851BF0161D,뿌리뽑기 - 입목 본수도 20-30%,침엽 10∼20cm이하 - 20-1/4 삭제,M2,0.0,229.0,0.0,229.0,호표 5050,,,,,
5FFDE4893801E5458307851BE7BA11,뿌리뽑기 - 입목 본수도 20-30%,침엽 20∼30cm이하 - 20-1/4 삭제,M2,0.0,314.0,0.0,314.0,호표 5051,,,,,
5FFDE4893801E5458307851B9F9617,뿌리뽑기 - 입목 본수도 20-30%,침엽 30∼40cm이하 - 20-1/4 삭제,M2,0.0,395.0,0.0,395.0,호표 5052,,,,,
5FFDE4893801E5458307851B8D251D,뿌리뽑기 - 입목 본수도 20-30%,침엽 40∼50cm이하 - 20-1/4 삭제,M2,0.0,446.0,0.0,446.0,호표 5053,,,,,
5FFDE4893801E5458307851BBA631C,뿌리뽑기 - 입목 본수도 30-40%,침엽 10cm이하 - 20-1/4 삭제,M2,0.0,232.0,0.0,232.0,호표 5054,,,,,
5FFDE4893801E5458307851BA80319,뿌리뽑기 - 입목 본수도 30-40%,침엽 10∼20cm이하 - 20-1/4 삭제,M2,0.0,319.0,0.0,319.0,호표 5055,,,,,
5FFDE4893801E5458307851B51ED18,뿌리뽑기 - 입목 본수도 30-40%,침엽 20∼30cm이하 - 20-1/4 삭제,M2,0.0,439.0,0.0,439.0,호표 5056,,,,,
5FFDE4893801E5458307851B47761D,뿌리뽑기 - 입목 본수도 30-40%,침엽 30∼40cm이하 - 20-1/4 삭제,M2,0.0,555.0,0.0,555.0,호표 5057,,,,,
5FFDE4893801E5458307850964AC1E,뿌리뽑기 - 입목 본수도 30-40%,침엽 40∼50cm이하 - 20-1/4 삭제,M2,0.0,624.0,0.0,624.0,호표 5058,,,,,
5FFDE4893801E54583078509751210,뿌리뽑기 - 입목 본수도 40-50%,침엽 10cm이하 - 20-1/4 삭제,M2,0.0,298.0,0.0,298.0,호표 5059,,,,,
5FFDE4893801E5458307850949D719,뿌리뽑기 - 입목 본수도 40-50%,침엽 10∼20cm이하 - 20-1/4 삭제,M2,0.0,412.0,0.0,412.0,호표 5060,,,,,
5FFDE4893801E545830785095A461B,뿌리뽑기 - 입목 본수도 40-50%,침엽 20∼30cm이하 - 20-1/4 삭제,M2,0.0,565.0,0.0,565.0,호표 5061,,,,,
5FFDE4893801E545830785092EF91E,뿌리뽑기 - 입목 본수도 40-50%,침엽 30∼40cm이하 - 20-1/4 삭제,M2,0.0,713.0,0.0,713.0,호표 5062,,,,,
5FFDE4893801E545830785093F681F,뿌리뽑기 - 입목 본수도 40-50%,침엽 40∼50cm이하 - 20-1/4 삭제,M2,0.0,803.0,0.0,803.0,호표 5063,,,,,
5FFDE4893801E545830681,임목본수도,실행단가개요참조 - 20-1/4 삭제,,0.0,0.0,0.0,,호표 5064,,,,,
5FFDE4893801E545830684D00CB41B,뿌리뽑기 - 입목 본수도 10% 미만,잠목 10cm이하 - 20-1/4 삭제,M2,0.0,135.0,0.0,135.0,호표 5065,,,,,
5FFDE4893801E545830684D01D1916,뿌리뽑기 - 입목 본수도 10% 미만,잡목 10∼20cm이하 - 20-1/4 삭제,M2,0.0,164.0,0.0,164.0,호표 5066,,,,,
5FFDE4893801E545830684D02F8A10,뿌리뽑기 - 입목 본수도 10% 미만,잡목 20∼30cm이하 - 20-1/4 삭제,M2,0.0,227.0,0.0,227.0,호표 5067,,,,,
5FFDE4893801E545830684D039F21A,뿌리뽑기 - 입목 본수도 10% 미만,잡목 30∼40cm이하 - 20-1/4 삭제,M2,0.0,271.0,0.0,271.0,호표 5068,,,,,
5FFDE4893801E545830684D04A611C,뿌리뽑기 - 입목 본수도 10% 미만,잡목 40∼50cm이하 - 20-1/4 삭제,M2,0.0,288.0,0.0,288.0,호표 5069,,,,,
5FFDE4893801E545830684D054CF1F,뿌리뽑기 - 입목 본수도 10-20%,잡목 10cm이하 - 20-1/4 삭제,M2,0.0,203.0,0.0,203.0,호표 5070,,,,,
5FFDE4893801E545830684D0653D11,뿌리뽑기 - 입목 본수도 10-20%,잡목 10∼20cm이하 - 20-1/4 삭제,M2,0.0,247.0,0.0,247.0,호표 5071,,,,,
5FFDE4893801E545830684D077AF1B,뿌리뽑기 - 입목 본수도 10-20%,잡목 20∼30cm이하 - 20-1/4 삭제,M2,0.0,339.0,0.0,339.0,호표 5072,,,,,
5FFDE4893801E545830684D080141D,뿌리뽑기 - 입목 본수도 10-20%,잡목 30∼40cm이하 - 20-1/4 삭제,M2,0.0,407.0,0.0,407.0,호표 5073,,,,,
5FFDE4893801E545830684D0927B10,뿌리뽑기 - 입목 본수도 10-20%,잡목 40∼50cm이하 - 20-1/4 삭제,M2,0.0,434.0,0.0,434.0,호표 5074,,,,,
5FFDE4893801E545830684C7978A16,뿌리뽑기 - 입목 본수도 20-30%,잡목 10cm이하 - 20-1/4 삭제,M2,0.0,349.0,0.0,349.0,호표 5075,,,,,
5FFDE4893801E545830684C7852A13,뿌리뽑기 - 입목 본수도 20-30%,잡목 10∼20cm이하 - 20-1/4 삭제,M2,0.0,412.0,0.0,412.0,호표 5076,,,,,
5FFDE4893801E545830684C7B26012,뿌리뽑기 - 입목 본수도 20-30%,잡목 20∼30cm이하 - 20-1/4 삭제,M2,0.0,563.0,0.0,563.0,호표 5077,,,,,
5FFDE4893801E545830684C7A1F110,뿌리뽑기 - 입목 본수도 20-30%,잡목 30∼40cm이하 - 20-1/4 삭제,M2,0.0,677.0,0.0,677.0,호표 5078,,,,,
5FFDE4893801E545830684C7DD3916,뿌리뽑기 - 입목 본수도 20-30%,잡목 40∼50cm이하 - 20-1/4 삭제,M2,0.0,723.0,0.0,723.0,호표 5079,,,,,
5FFDE4893801E545830684C7CCD41B,뿌리뽑기 - 입목 본수도 30-40%,잡목 10cm이하 - 20-1/4 삭제,M2,0.0,475.0,0.0,475.0,호표 5080,,,,,
5FFDE4893801E545830684C7F81712,뿌리뽑기 - 입목 본수도 30-40%,잡목 10∼20cm이하 - 20-1/4 삭제,M2,0.0,587.0,0.0,587.0,호표 5081,,,,,
5FFDE4893801E545830684C7EFAA10,뿌리뽑기 - 입목 본수도 30-40%,잡목 20∼30cm이하 - 20-1/4 삭제,M2,0.0,794.0,0.0,794.0,호표 5082,,,,,
5FFDE4893801E545830684C7122C1E,뿌리뽑기 - 입목 본수도 30-40%,잡목 30∼40cm이하 - 20-1/4 삭제,M2,0.0,949.0,0.0,949.0,호표 5083,,,,,
5FFDE4893801E545830684C701CE13,뿌리뽑기 - 입목 본수도 30-40%,잡목 40∼50cm이하 - 20-1/4 삭제,M2,0.0,"1,012.0",0.0,"1,012.0",호표 5084,,,,,
5FFDE4893801E545830684FCD77B1F,뿌리뽑기 - 입목 본수도 40-50%,잡목 10cm이하 - 20-1/4 삭제,M2,0.0,611.0,0.0,611.0,호표 5085,,,,,
5FFDE4893801E545830684FCC50915,뿌리뽑기 - 입목 본수도 40-50%,잡목 10∼20cm이하 - 20-1/4 삭제,M2,0.0,743.0,0.0,743.0,호표 5086,,,,,
5FFDE4893801E545830684FCF24714,뿌리뽑기 - 입목 본수도 40-50%,잡목 20∼30cm이하 - 20-1/4 삭제,M2,0.0,"1,020.0",0.0,"1,020.0",호표 5087,,,,,
5FFDE4893801E545830684FCE1D012,뿌리뽑기 - 입목 본수도 40-50%,잡목 30∼40cm이하 - 20-1/4 삭제,M2,0.0,"1,219.0",0.0,"1,219.0",호표 5088,,,,,
5FFDE4893801E545830684FC99CE1E,뿌리뽑기 - 입목 본수도 40-50%,잡목 40∼50cm이하 - 20-1/4 삭제,M2,0.0,"1,300.0",0.0,"1,300.0",호표 5089,,,,,
5FFDE4893801E54583018CBC50201B,뿌리뽑기 - 입목 본수도 10% 미만,활엽 10cm이하 - 20-1/4 삭제,M2,0.0,132.0,0.0,132.0,호표 5090,,,,,
5FFDE4893801E54583018CBC47BB18,뿌리뽑기 - 입목 본수도 10% 미만,활엽 10∼20cm이하 - 20-1/4 삭제,M2,0.0,159.0,0.0,159.0,호표 5091,,,,,
5FFDE4893801E54583018CBC7CFB17,뿌리뽑기 - 입목 본수도 10% 미만,활엽 20∼30cm이하 - 20-1/4 삭제,M2,0.0,217.0,0.0,217.0,호표 5092,,,,,
5FFDE4893801E54583018CBC629114,뿌리뽑기 - 입목 본수도 10% 미만,활엽 30∼40cm이하 - 20-1/4 삭제,M2,0.0,246.0,0.0,246.0,호표 5093,,,,,
5FFDE4893801E54583018CBC1A7D1A,뿌리뽑기 - 입목 본수도 10% 미만,활엽 40∼50cm이하 - 20-1/4 삭제,M2,0.0,258.0,0.0,258.0,호표 5094,,,,,
5FFDE4893801E54583018CBC080310,뿌리뽑기 - 입목 본수도 10-20%,활엽 10cm이하 - 20-1/4 삭제,M2,0.0,198.0,0.0,198.0,호표 5095,,,,,
5FFDE4893801E54583018CBC354A1F,뿌리뽑기 - 입목 본수도 10-20%,활엽 10∼20cm이하 - 20-1/4 삭제,M2,0.0,241.0,0.0,241.0,호표 5096,,,,,
5FFDE4893801E54583018CBC24E414,뿌리뽑기 - 입목 본수도 10-20%,활엽 20∼30cm이하 - 20-1/4 삭제,M2,0.0,324.0,0.0,324.0,호표 5097,,,,,
5FFDE4893801E54583018CBCD58E13,뿌리뽑기 - 입목 본수도 10-20%,활엽 30∼40cm이하 - 20-1/4 삭제,M2,0.0,368.0,0.0,368.0,호표 5098,,,,,
5FFDE4893801E54583018CBCCB1719,뿌리뽑기 - 입목 본수도 10-20%,활엽 40∼50cm이하 - 20-1/4 삭제,M2,0.0,385.0,0.0,385.0,호표 5099,,,,,
5FFDE4893801E54583018CA3EF1211,뿌리뽑기 - 입목 본수도 20-30%,활엽 10cm이하 - 20-1/4 삭제,M2,0.0,331.0,0.0,331.0,호표 5100,,,,,
5FFDE4893801E54583018CA3F97814,뿌리뽑기 - 입목 본수도 20-30%,활엽 10∼20cm이하 - 20-1/4 삭제,M2,0.0,399.0,0.0,399.0,호표 5101,,,,,
5FFDE4893801E54583018CA3CC3215,뿌리뽑기 - 입목 본수도 20-30%,활엽 20∼30cm이하 - 20-1/4 삭제,M2,0.0,541.0,0.0,541.0,호표 5102,,,,,
5FFDE4893801E54583018CA3DEAC1F,뿌리뽑기 - 입목 본수도 20-30%,활엽 30∼40cm이하 - 20-1/4 삭제,M2,0.0,618.0,0.0,618.0,호표 5103,,,,,
5FFDE4893801E54583018CA3A16911,뿌리뽑기 - 입목 본수도 20-30%,활엽 40∼50cm이하 - 20-1/4 삭제,M2,0.0,645.0,0.0,645.0,호표 5104,,,,,
5FFDE4893801E54583018CA3B3C914,뿌리뽑기 - 입목 본수도 30-40%,활엽 10cm이하 - 20-1/4 삭제,M2,0.0,463.0,0.0,463.0,호표 5105,,,,,
5FFDE4893801E54583018CA3868316,뿌리뽑기 - 입목 본수도 30-40%,활엽 10∼20cm이하 - 20-1/4 삭제,M2,0.0,560.0,0.0,560.0,호표 5106,,,,,
5FFDE4893801E54583018CA390FA10,뿌리뽑기 - 입목 본수도 30-40%,활엽 20∼30cm이하 - 20-1/4 삭제,M2,0.0,757.0,0.0,757.0,호표 5107,,,,,
5FFDE4893801E54583018CA36BB610,뿌리뽑기 - 입목 본수도 30-40%,활엽 30∼40cm이하 - 20-1/4 삭제,M2,0.0,864.0,0.0,864.0,호표 5108,,,,,
5FFDE4893801E54583018CA374121C,뿌리뽑기 - 입목 본수도 30-40%,활엽 40∼50cm이하 - 20-1/4 삭제,M2,0.0,901.0,0.0,901.0,호표 5109,,,,,
5FFDE4893801E54583018C9188EC11,뿌리뽑기 - 입목 본수도 40-50%,활엽 10cm이하 - 20-1/4 삭제,M2,0.0,594.0,0.0,594.0,호표 5110,,,,,
5FFDE4893801E54583018C91995313,뿌리뽑기 - 입목 본수도 40-50%,활엽 10∼20cm이하 - 20-1/4 삭제,M2,0.0,721.0,0.0,721.0,호표 5111,,,,,
5FFDE4893801E54583018C91ABB316,뿌리뽑기 - 입목 본수도 40-50%,활엽 20∼30cm이하 - 20-1/4 삭제,M2,0.0,974.0,0.0,974.0,호표 5112,,,,,
5FFDE4893801E54583018C91B42818,뿌리뽑기 - 입목 본수도 40-50%,활엽 30∼40cm이하 - 20-1/4 삭제,M2,0.0,"1,110.0",0.0,"1,110.0",호표 5113,,,,,
5FFDE4893801E54583018C91C69912,뿌리뽑기 - 입목 본수도 40-50%,활엽 40∼50cm이하 - 20-1/4 삭제,M2,0.0,"1,158.0",0.0,"1,158.0",호표 5114,,,,,
5FFDE4893801E545B3D981,  (☞ 답면 고르기),,,0.0,0.0,0.0,,호표 5115,,,,,
5FFDE4893801E545B3D98C4E131A1E,답면 고르기,"2,000m2 미만(281m2/hr)",M2,31.0,203.0,27.0,261.0,호표 5116,,,,,
5FFDE4893801E545B3D98C4E2D8D17,답면 고르기,"2,000∼4,000m2 미만(404m2/hr)",M2,22.0,140.0,19.0,181.0,호표 5117,,,,,
5FFDE4893801E545B3D98C4E3FFE11,답면 고르기,"4,000∼6,000m2 미만(526m2/hr)",M2,16.0,108.0,14.0,138.0,호표 5118,,,,,
5FFDE4893801E545B3D98C4E486B13,답면 고르기,"6,000∼8,000m2 미만(648m2/hr)",M2,13.0,87.0,12.0,112.0,호표 5119,,,,,
5FFDE4893801E545B3D98C4E5ACB16,답면 고르기,"8,000∼10,000m2 미만(771m2/hr)",M2,11.0,73.0,10.0,94.0,호표 5120,,,,,
5FFDF48368ADB4C3532781, [☞ 토목 제04장 궤도공사],,,0.0,0.0,0.0,,호표 5121,,,,,
5FFDF48368ADB4C3532785A19C2016,  (☞ 철도안전처리)-----,- 품셈 개요 입력 -,,0.0,0.0,0.0,,호표 5122,,,,,
5FFDF48368ADB4C353268B4B6E2210,  (☞ 자갈궤도 부설)-----,,,0.0,0.0,0.0,,호표 5123,,,,,
5FFDF48368ADB4C353268B4B789A1A,"자갈궤도 부설 - 궤광조립(60kg, P.C.T. 구간)","단선 250m, 복선 270m",일당,"149,264.0","5,267,809.0","192,240.0","5,609,313.0",호표 5124,,,,,
5FFDF48368ADB4C353268B4B207911,"자갈궤도 부설 - 궤도양로(60kg, 50mm)",250m,일당,"19,984.0","1,726,529.0","72,320.0","1,818,833.0",호표 5125,,,,,
5FFDF48368ADB4C353268B4B32EB1B,자갈궤도 부설 - 자갈살포,240m3  * 사용기계 별도 *,일당,0.0,"384,246.0",0.0,"384,246.0",호표 5126,,,,,
5FFDF48368ADB4C353268B4B05AD1C,자갈궤도 부설 - 자갈고르기,240m3,일당,"65,160.0","840,862.0","135,936.0","1,041,958.0",호표 5127,,,,,
5FFDF48368ADB4C353258AD448B115,  (☞ 콘크리트궤도 부설)-----,,,0.0,0.0,0.0,,호표 5128,,,,,
5FFDF48368ADB4C353258AD4592017,"콘크리트궤도 부설 - 궤광조립(60kg, 일반 복선)","직결식, 250m",일당,"116,684.0","5,379,109.0","124,272.0","5,620,065.0",호표 5129,,,,,
5FFDF48368ADB4C353258AD4740E13,콘크리트궤도 부설 - 궤광거치,"도상 정리 작업, 250m",일당,"180,624.0","2,145,574.0","149,824.0","2,476,022.0",호표 5130,,,,,
5FFDF48368ADB4C353258AD4011114,콘크리트궤도 부설 - 궤광거치,"궤광 조립대 설치, 250m",일당,0.0,"2,010,506.0",0.0,"2,010,506.0",호표 5131,,,,,
5FFDF48368ADB4C353258AD4137117,콘크리트궤도 부설 - 궤광거치,"궤광 높이기, 250m",일당,"19,984.0","2,539,659.0","72,320.0","2,631,963.0",호표 5132,,,,,
5FFDF48368ADB4C353258AD42DE410,콘크리트궤도 부설 - 궤광거치,"궤광 정정/타설 준비, 250m",일당,0.0,"2,299,433.0",0.0,"2,299,433.0",호표 5133,,,,,
5FFDF48368ADB4C353258AD43E5B12,콘크리트궤도 부설 - 타설 후 정리,250m,일당,"19,984.0","3,477,955.0","72,320.0","3,570,259.0",호표 5134,,,,,
5FFDF48368ADB4C353258AD4CC1D16,"콘크리트궤도 부설 - 궤광조립(60kg, 일반 복선)","침목 매립식, 250m",일당,"149,264.0","5,267,809.0","192,240.0","5,609,313.0",호표 5135,,,,,
5FFDF48368ADB4C35324887400D113,분기기 부설,"분해된상태,60kg,#12",틀,"155,901.0","3,539,834.0","419,529.0","4,115,264.0",호표 5136,,,,,
5FFDF48368ADB4C35324887400C01C,분기기/신축이음매 부설 -신축이음매,일단,틀,"4,585.0","109,177.0","8,697.0","122,459.0",호표 5137,,,,,
5FFDF48368ADB4C35324887400FC10,분기기/신축이음매 부설 -신축이음매,양단,틀,"9,170.0","219,100.0","17,395.0","245,665.0",호표 5138,,,,,
5FFDF48368ADB4C353228D9E61341D,레일 가스압접,"장척화, 50kg * 소모재료 별도 *",개소,0.0,"123,822.0",0.0,"123,822.0",호표 5139,,,,,
5FFDF48368ADB4C353228D9E61341C,레일 가스압접,"장척화, 60kg * 소모재료 별도 *",개소,0.0,"138,158.0",0.0,"138,158.0",호표 5140,,,,,
5FFDF48368ADB4C353228D9E610F19,레일 테르밋용접,"장대화, 50~60kg * 소모재료 별도 *",개소,0.0,"164,328.0",0.0,"164,328.0",호표 5141,,,,,
5FFDF48368ADB4C353228D9E611810,장대레일 설정,자연대기온도법,KM,0.0,"4,697,424.0",0.0,"4,697,424.0",호표 5142,,,,,
5FFDF48368ADB4C353228D9E616011,장대레일 설정,레일인장법,KM,0.0,"5,184,737.0",0.0,"5,184,737.0",호표 5143,,,,,
5FFDF48368ADB4C35321832BC50315,  (☞ 궤도공사 부대공사)-----,,,0.0,0.0,0.0,,호표 5144,,,,,
5FFDF48368ADB4C35321832BC51D1C,레일절단,60KG,개소,518.0,"10,374.0",259.0,"11,151.0",호표 5145,,,,,
5FFDF48368ADB4C35321832BC52E13,레일절단,50KG,개소,480.0,"9,606.0",242.0,"10,328.0",호표 5146,,,,,
5FFDF48368ADB4C35321832BC5381A,레일절단,37KG,개소,461.0,"9,221.0",233.0,"9,915.0",호표 5147,,,,,
5FFDF48368ADB4C35321832BC54910,레일천공,37~60kg,개소,115.0,"2,305.0",48.0,"2,468.0",호표 5148,,,,,
5FFDF48368ADB4C35321832BC55B17,파워렌치,조임,개소,192.0,"3,842.0",156.0,"4,190.0",호표 5149,,,,,
5FFDF48368ADB4C35321832BC5651E,파워렌치,해체,개소,192.0,"3,842.0",156.0,"4,190.0",호표 5150,,,,,
5FFDF48368ADB4C35321832BC57615,침목천공,,개소,117.0,"2,358.0",28.0,"2,503.0",호표 5151,,,,,
