코  드,품      명,규격,단위,재료비,노무비,경비,합계
58FA94CC7847E12B63A682D4A88813DEF5B924,H형강 - 대구,"SHP275, 298*201*9*14mm, 대리점상차도",TON,"1,200,000.00",,,"1,200,000.00"
58FA94CC7847E12B63A682D4A88813DEF5B925,H형강 - 대구,"SHP275, 294*302*12*12mm, 대리점상차도",TON,"1,200,000.00",,,"1,200,000.00"
58FA94CC7847E12B63A682D4A88813DEF5B927,H형강 - 대구,"SHP275, 300*300*10*15mm, 대리점상차도",TON,"1,200,000.00",,,"1,200,000.00"
58FA94CC7847E12B63A682D4A88813DEF5B928,H형강 - 대구,"SHP275, 300*305*15*15mm, 대리점상차도",TON,"1,200,000.00",,,"1,200,000.00"
58FA94CC7847E12B63A682D4A88813DEF5B819,H형강 - 대구,"SHP275, 310*305*15*20mm, 대리점상차도",TON,"1,200,000.00",,,"1,200,000.00"
58FA94CC7847E12B63A682D4A88813DEF5B818,H형강 - 대구,"SHP275, 310*310*20*20mm, 대리점상차도",TON,"1,200,000.00",,,"1,200,000.00"
58FA94CC7847E12B63A682D4A88813DEF5B81B,H형강 - 대구,"SHP275, 346*174*6*9mm, 대리점상차도",TON,"1,204,000.00",,,"1,204,000.00"
58FA94CC7847E12B63A682D4A88813DEF5B81A,H형강 - 대구,"SHP275, 350*175*7*11mm, 대리점상차도",TON,"1,200,000.00",,,"1,200,000.00"
58FA94CC7847E12B63A682D4A88813DEF5B81D,H형강 - 대구,"SHP275, 354*176*8*13mm, 대리점상차도",TON,"1,386,000.00",,,"1,386,000.00"
58FA94CC7847E12B63A682D4A88813DEF5B81C,H형강 - 대구,"SHP275, 336*249*8*12mm, 대리점상차도",TON,"1,200,000.00",,,"1,200,000.00"
58FA94CC7847E12B63A682D4A88813DEF5B81F,H형강 - 대구,"SHP275, 340*250*9*14mm, 대리점상차도",TON,"1,200,000.00",,,"1,200,000.00"
58FA94CC7847E12B63A682D4A88813DEF5B811,H형강 - 대구,"SHP275, 344*348*10*16mm, 대리점상차도",TON,"1,200,000.00",,,"1,200,000.00"
58FA94CC7847E12B63A682D4A88813DEF5B810,H형강 - 대구,"SHP275, 344*354*16*16mm, 대리점상차도",TON,"1,200,000.00",,,"1,200,000.00"
58FA94CC7847E12B63A682D4A88813DEF5BF49,H형강 - 대구,"SHP275, 350*350*12*19mm, 대리점상차도",TON,"1,200,000.00",,,"1,200,000.00"
58FA94CC7847E12B63A682D4A88813DEF5BF4B,H형강 - 대구,"SHP275, 396*199*7*11mm, 대리점상차도",TON,"1,200,000.00",,,"1,200,000.00"
58FA94CC7847E12B63A682D4A88813DEF5BF4A,H형강 - 대구,"SHP275, 400*200*8*13mm, 대리점상차도",TON,"1,200,000.00",,,"1,200,000.00"
58FA94CC7847E12B63A682D4A88813DEF5BF4D,H형강 - 대구,"SHP275, 404*201*9*15mm, 대리점상차도",TON,"1,200,000.00",,,"1,200,000.00"
58FA94CC7847E12B63A682D4A88813DEF5BF4C,H형강 - 대구,"SHP275, 386*299*9*14mm, 대리점상차도",TON,"1,200,000.00",,,"1,200,000.00"
58FA94CC7847E12B63A682D4A88813DEF5BF4F,H형강 - 대구,"SHP275, 390*300*10*16mm, 대리점상차도",TON,"1,200,000.00",,,"1,200,000.00"
58FA94CC7847E12B63A682D4A88813DEF5BEA2,H형강 - 대구,"SHP275, 400*400*13*21mm, 대리점상차도",TON,"1,440,000.00",,,"1,440,000.00"
58FA94CC7847E12B63A682D4A88813DEF5BEAA,H형강 - 대구,"SHP275, 450*200*9*14mm, 대리점상차도",TON,"1,200,000.00",,,"1,200,000.00"
58FA94CC7847E12B63A682D4A88813DEF5BEAB,H형강 - 대구,"SHP275, 434*299*10*15mm, 대리점상차도",TON,"1,200,000.00",,,"1,200,000.00"
58FA94CC7847E12B63A682D4A88813DEF5BD9B,H형강 - 대구,"SHP275, 440*300*11*18mm, 대리점상차도",TON,"1,200,000.00",,,"1,200,000.00"
58FA94CC7847E12B63A682D4A88813DEF5BD99,H형강 - 대구,"SHP275, 500*200*10*16mm, 대리점상차도",TON,"1,200,000.00",,,"1,200,000.00"
58FA94CC7847E12B63A682D4A88813DEF5BD98,H형강 - 대구,"SHP275, 506*201*11*19mm, 대리점상차도",TON,"1,200,000.00",,,"1,200,000.00"
58FA94CC7847E12B63A682D4A88813DEF5BD9F,H형강 - 대구,"SHP275, 482*300*11*15mm, 대리점상차도",TON,"1,200,000.00",,,"1,200,000.00"
58FA94CC7847E12B63A682D4A88813DEF5BD9E,H형강 - 대구,"SHP275, 488*300*11*18mm, 대리점상차도",TON,"1,200,000.00",,,"1,200,000.00"
58FA94CC7847E12B63A682D4A88813DEF5BD9C,H형강 - 대구,"SHP275, 600*200*11*17mm, 대리점상차도",TON,"1,200,000.00",,,"1,200,000.00"
58FA94CC7847E12B63A682D4A88813DEF5BCF4,H형강 - 대구,"SHP275, 582*300*12*17mm, 대리점상차도",TON,"1,200,000.00",,,"1,200,000.00"
58FA94CC7847E12B63A682D4A88813DEF5BCF5,H형강 - 대구,"SHP275, 588*300*12*20mm, 대리점상차도",TON,"1,200,000.00",,,"1,200,000.00"
58FA94CC7847E12B63A682D4A88813DEF5BCF6,H형강 - 대구,"SHP275, 594*302*14*23mm, 대리점상차도",TON,"1,200,000.00",,,"1,200,000.00"
58FA94CC7847E12B63A682D4A88813DEF5BCF0,H형강 - 대구,"SHP275, 700*300*13*24mm, 대리점상차도",TON,"1,440,000.00",,,"1,440,000.00"
58FA94CC7847E12B63A682D4A88813DEF5BCF3,H형강 - 대구,"SHP275, 800*300*14*26mm, 대리점상차도",TON,"1,440,000.00",,,"1,440,000.00"
58FA94CC7847E12B63A682D4A88813DEF494C4,H형강 - 광주,"SHP275, 100*100*6*8mm, 대리점상차도",TON,"1,204,000.00",,,"1,204,000.00"
58FA94CC7847E12B63A682D4A88813DEF494C5,H형강 - 광주,"SHP275, 125*125*6.5*9mm, 대리점상차도",TON,"1,204,000.00",,,"1,204,000.00"
58FA94CC7847E12B63A682D4A88813DEF494C6,H형강 - 광주,"SHP275, 150*75*5*7mm, 대리점상차도",TON,"1,204,000.00",,,"1,204,000.00"
58FA94CC7847E12B63A682D4A88813DEF494C7,H형강 - 광주,"SHP275, 148*100*6*9mm, 대리점상차도",TON,"1,386,000.00",,,"1,386,000.00"
58FA94CC7847E12B63A682D4A88813DEF494C0,H형강 - 광주,"SHP275, 150*100*6*9mm, 대리점상차도",TON,"1,204,000.00",,,"1,204,000.00"
58FA94CC7847E12B63A682D4A88813DEF494C1,H형강 - 광주,"SHP275, 150*150*7*10mm, 대리점상차도",TON,"1,204,000.00",,,"1,204,000.00"
58FA94CC7847E12B63A682D4A88813DEF494C2,H형강 - 광주,"SHP275, 198*99*4.5*7mm, 대리점상차도",TON,"1,204,000.00",,,"1,204,000.00"
58FA94CC7847E12B63A682D4A88813DEF494C3,H형강 - 광주,"SHP275, 200*100*5.5*8mm, 대리점상차도",TON,"1,204,000.00",,,"1,204,000.00"
58FA94CC7847E12B63A682D4A88813DEF494CC,H형강 - 광주,"SHP275, 194*150*6*9mm, 대리점상차도",TON,"1,386,000.00",,,"1,386,000.00"
58FA94CC7847E12B63A682D4A88813DEF494CD,H형강 - 광주,"SHP275, 200*200*8*12mm, 대리점상차도",TON,"1,204,000.00",,,"1,204,000.00"
58FA94CC7847E12B63A682D4A88813DEF495EB,H형강 - 광주,"SHP275, 200*204*12*12mm, 대리점상차도",TON,"1,204,000.00",,,"1,204,000.00"
58FA94CC7847E12B63A682D4A88813DEF495EA,H형강 - 광주,"SHP275, 200*150*6*9mm, 대리점상차도",TON,"1,204,000.00",,,"1,204,000.00"
58FA94CC7847E12B63A682D4A88813DEF495E8,H형강 - 광주,"SHP275, 248*124*5*8mm, 대리점상차도",TON,"1,204,000.00",,,"1,204,000.00"
58FA94CC7847E12B63A682D4A88813DEF495EF,H형강 - 광주,"SHP275, 250*125*6*9mm, 대리점상차도",TON,"1,204,000.00",,,"1,204,000.00"
58FA94CC7847E12B63A682D4A88813DEF495ED,H형강 - 광주,"SHP275, 244*252*11*11mm, 대리점상차도",TON,"1,204,000.00",,,"1,204,000.00"
58FA94CC7847E12B63A682D4A88813DEF495E3,H형강 - 광주,"SHP275, 250*175*7*11mm, 대리점상차도",TON,"1,204,000.00",,,"1,204,000.00"
58FA94CC7847E12B63A682D4A88813DEF495E2,H형강 - 광주,"SHP275, 250*250*9*14mm, 대리점상차도",TON,"1,204,000.00",,,"1,204,000.00"
58FA94CC7847E12B63A682D4A88813DEF496F1,H형강 - 광주,"SHP275, 250*255*14*14mm, 대리점상차도",TON,"1,204,000.00",,,"1,204,000.00"
58FA94CC7847E12B63A682D4A88813DEF496F3,H형강 - 광주,"SHP275, 300*150*6.5*9mm, 대리점상차도",TON,"1,204,000.00",,,"1,204,000.00"
58FA94CC7847E12B63A682D4A88813DEF496F2,H형강 - 광주,"SHP275, 294*200*8*12mm, 대리점상차도",TON,"1,204,000.00",,,"1,204,000.00"
58FA94CC7847E12B63A682D4A88813DEF496F5,H형강 - 광주,"SHP275, 298*201*9*14mm, 대리점상차도",TON,"1,204,000.00",,,"1,204,000.00"
58FA94CC7847E12B63A682D4A88813DEF496F4,H형강 - 광주,"SHP275, 294*302*12*12mm, 대리점상차도",TON,"1,204,000.00",,,"1,204,000.00"
58FA94CC7847E12B63A682D4A88813DEF496F6,H형강 - 광주,"SHP275, 300*300*10*15mm, 대리점상차도",TON,"1,204,000.00",,,"1,204,000.00"
58FA94CC7847E12B63A682D4A88813DEF496F9,H형강 - 광주,"SHP275, 300*305*15*15mm, 대리점상차도",TON,"1,204,000.00",,,"1,204,000.00"
58FA94CC7847E12B63A682D4A88813DEF49798,H형강 - 광주,"SHP275, 310*305*15*20mm, 대리점상차도",TON,"1,204,000.00",,,"1,204,000.00"
58FA94CC7847E12B63A682D4A88813DEF49799,H형강 - 광주,"SHP275, 310*310*20*20mm, 대리점상차도",TON,"1,204,000.00",,,"1,204,000.00"
58FA94CC7847E12B63A682D4A88813DEF4979A,H형강 - 광주,"SHP275, 346*174*6*9mm, 대리점상차도",TON,"1,204,000.00",,,"1,204,000.00"
58FA94CC7847E12B63A682D4A88813DEF4979B,H형강 - 광주,"SHP275, 350*175*7*11mm, 대리점상차도",TON,"1,204,000.00",,,"1,204,000.00"
58FA94CC7847E12B63A682D4A88813DEF4979C,H형강 - 광주,"SHP275, 354*176*8*13mm, 대리점상차도",TON,"1,386,000.00",,,"1,386,000.00"
58FA94CC7847E12B63A682D4A88813DEF4979D,H형강 - 광주,"SHP275, 336*249*8*12mm, 대리점상차도",TON,"1,204,000.00",,,"1,204,000.00"
58FA94CC7847E12B63A682D4A88813DEF4979E,H형강 - 광주,"SHP275, 340*250*9*14mm, 대리점상차도",TON,"1,204,000.00",,,"1,204,000.00"
58FA94CC7847E12B63A682D4A88813DEF49790,H형강 - 광주,"SHP275, 344*348*10*16mm, 대리점상차도",TON,"1,204,000.00",,,"1,204,000.00"
58FA94CC7847E12B63A682D4A88813DEF49791,H형강 - 광주,"SHP275, 344*354*16*16mm, 대리점상차도",TON,"1,204,000.00",,,"1,204,000.00"
58FA94CC7847E12B63A682D4A88813DEF49069,H형강 - 광주,"SHP275, 350*350*12*19mm, 대리점상차도",TON,"1,204,000.00",,,"1,204,000.00"
58FA94CC7847E12B63A682D4A88813DEF4906B,H형강 - 광주,"SHP275, 396*199*7*11mm, 대리점상차도",TON,"1,204,000.00",,,"1,204,000.00"
58FA94CC7847E12B63A682D4A88813DEF4906A,H형강 - 광주,"SHP275, 400*200*8*13mm, 대리점상차도",TON,"1,204,000.00",,,"1,204,000.00"
58FA94CC7847E12B63A682D4A88813DEF4906D,H형강 - 광주,"SHP275, 404*201*9*15mm, 대리점상차도",TON,"1,204,000.00",,,"1,204,000.00"
58FA94CC7847E12B63A682D4A88813DEF4906C,H형강 - 광주,"SHP275, 386*299*9*14mm, 대리점상차도",TON,"1,204,000.00",,,"1,204,000.00"
58FA94CC7847E12B63A682D4A88813DEF4906F,H형강 - 광주,"SHP275, 390*300*10*16mm, 대리점상차도",TON,"1,204,000.00",,,"1,204,000.00"
58FA94CC7847E12B63A682D4A88813DEF49170,H형강 - 광주,"SHP275, 400*400*13*21mm, 대리점상차도",TON,"1,470,000.00",,,"1,470,000.00"
58FA94CC7847E12B63A682D4A88813DEF49178,H형강 - 광주,"SHP275, 450*200*9*14mm, 대리점상차도",TON,"1,204,000.00",,,"1,204,000.00"
58FA94CC7847E12B63A682D4A88813DEF49179,H형강 - 광주,"SHP275, 434*299*10*15mm, 대리점상차도",TON,"1,204,000.00",,,"1,204,000.00"
58FA94CC7847E12B63A682D4A88813DEF49216,H형강 - 광주,"SHP275, 440*300*11*18mm, 대리점상차도",TON,"1,204,000.00",,,"1,204,000.00"
58FA94CC7847E12B63A682D4A88813DEF49214,H형강 - 광주,"SHP275, 500*200*10*16mm, 대리점상차도",TON,"1,204,000.00",,,"1,204,000.00"
58FA94CC7847E12B63A682D4A88813DEF49215,H형강 - 광주,"SHP275, 506*201*11*19mm, 대리점상차도",TON,"1,204,000.00",,,"1,204,000.00"
58FA94CC7847E12B63A682D4A88813DEF49212,H형강 - 광주,"SHP275, 482*300*11*15mm, 대리점상차도",TON,"1,204,000.00",,,"1,204,000.00"
58FA94CC7847E12B63A682D4A88813DEF49213,H형강 - 광주,"SHP275, 488*300*11*18mm, 대리점상차도",TON,"1,204,000.00",,,"1,204,000.00"
58FA94CC7847E12B63A682D4A88813DEF49211,H형강 - 광주,"SHP275, 600*200*11*17mm, 대리점상차도",TON,"1,204,000.00",,,"1,204,000.00"
58FA94CC7847E12B63A682D4A88813DEF4933D,H형강 - 광주,"SHP275, 582*300*12*17mm, 대리점상차도",TON,"1,204,000.00",,,"1,204,000.00"
58FA94CC7847E12B63A682D4A88813DEF4933C,H형강 - 광주,"SHP275, 588*300*12*20mm, 대리점상차도",TON,"1,204,000.00",,,"1,204,000.00"
58FA94CC7847E12B63A682D4A88813DEF4933F,H형강 - 광주,"SHP275, 594*302*14*23mm, 대리점상차도",TON,"1,204,000.00",,,"1,204,000.00"
58FA94CC7847E12B63A682D4A88813DEF49339,H형강 - 광주,"SHP275, 700*300*13*24mm, 대리점상차도",TON,"1,470,000.00",,,"1,470,000.00"
58FA94CC7847E12B63A682D4A88813DEF4933A,H형강 - 광주,"SHP275, 800*300*14*26mm, 대리점상차도",TON,"1,470,000.00",,,"1,470,000.00"
58FA94CC7847E12B63A682D4A88813DEF768A3,H형강 - 대전,"SHP275, 100*100*6*8mm, 대리점상차도",TON,"1,190,000.00",,,"1,190,000.00"
58FA94CC7847E12B63A682D4A88813DEF768A2,H형강 - 대전,"SHP275, 125*125*6.5*9mm, 대리점상차도",TON,"1,190,000.00",,,"1,190,000.00"
58FA94CC7847E12B63A682D4A88813DEF768A1,H형강 - 대전,"SHP275, 150*75*5*7mm, 대리점상차도",TON,"1,190,000.00",,,"1,190,000.00"
58FA94CC7847E12B63A682D4A88813DEF768A0,H형강 - 대전,"SHP275, 148*100*6*9mm, 대리점상차도",TON,"1,386,000.00",,,"1,386,000.00"
58FA94CC7847E12B63A682D4A88813DEF768A7,H형강 - 대전,"SHP275, 150*100*6*9mm, 대리점상차도",TON,"1,190,000.00",,,"1,190,000.00"
58FA94CC7847E12B63A682D4A88813DEF768A6,H형강 - 대전,"SHP275, 150*150*7*10mm, 대리점상차도",TON,"1,190,000.00",,,"1,190,000.00"
58FA94CC7847E12B63A682D4A88813DEF768A5,H형강 - 대전,"SHP275, 198*99*4.5*7mm, 대리점상차도",TON,"1,190,000.00",,,"1,190,000.00"
58FA94CC7847E12B63A682D4A88813DEF768A4,H형강 - 대전,"SHP275, 200*100*5.5*8mm, 대리점상차도",TON,"1,190,000.00",,,"1,190,000.00"
58FA94CC7847E12B63A682D4A88813DEF768AB,H형강 - 대전,"SHP275, 194*150*6*9mm, 대리점상차도",TON,"1,386,000.00",,,"1,386,000.00"
58FA94CC7847E12B63A682D4A88813DEF768AA,H형강 - 대전,"SHP275, 200*200*8*12mm, 대리점상차도",TON,"1,190,000.00",,,"1,190,000.00"
58FA94CC7847E12B63A682D4A88813DEF76949,H형강 - 대전,"SHP275, 200*204*12*12mm, 대리점상차도",TON,"1,190,000.00",,,"1,190,000.00"
58FA94CC7847E12B63A682D4A88813DEF76948,H형강 - 대전,"SHP275, 200*150*6*9mm, 대리점상차도",TON,"1,190,000.00",,,"1,190,000.00"
58FA94CC7847E12B63A682D4A88813DEF7694A,H형강 - 대전,"SHP275, 248*124*5*8mm, 대리점상차도",TON,"1,190,000.00",,,"1,190,000.00"
58FA94CC7847E12B63A682D4A88813DEF7694D,H형강 - 대전,"SHP275, 250*125*6*9mm, 대리점상차도",TON,"1,190,000.00",,,"1,190,000.00"
58FA94CC7847E12B63A682D4A88813DEF7694F,H형강 - 대전,"SHP275, 244*252*11*11mm, 대리점상차도",TON,"1,190,000.00",,,"1,190,000.00"
58FA94CC7847E12B63A682D4A88813DEF76941,H형강 - 대전,"SHP275, 250*175*7*11mm, 대리점상차도",TON,"1,190,000.00",,,"1,190,000.00"
58FA94CC7847E12B63A682D4A88813DEF76940,H형강 - 대전,"SHP275, 250*250*9*14mm, 대리점상차도",TON,"1,190,000.00",,,"1,190,000.00"
58FA94CC7847E12B63A682D4A88813DEF76A50,H형강 - 대전,"SHP275, 250*255*14*14mm, 대리점상차도",TON,"1,190,000.00",,,"1,190,000.00"
58FA94CC7847E12B63A682D4A88813DEF76A52,H형강 - 대전,"SHP275, 300*150*6.5*9mm, 대리점상차도",TON,"1,190,000.00",,,"1,190,000.00"
58FA94CC7847E12B63A682D4A88813DEF76A53,H형강 - 대전,"SHP275, 294*200*8*12mm, 대리점상차도",TON,"1,190,000.00",,,"1,190,000.00"
58FA94CC7847E12B63A682D4A88813DEF76A54,H형강 - 대전,"SHP275, 298*201*9*14mm, 대리점상차도",TON,"1,190,000.00",,,"1,190,000.00"
58FA94CC7847E12B63A682D4A88813DEF76A55,H형강 - 대전,"SHP275, 294*302*12*12mm, 대리점상차도",TON,"1,190,000.00",,,"1,190,000.00"
58FA94CC7847E12B63A682D4A88813DEF76A57,H형강 - 대전,"SHP275, 300*300*10*15mm, 대리점상차도",TON,"1,190,000.00",,,"1,190,000.00"
58FA94CC7847E12B63A682D4A88813DEF76A58,H형강 - 대전,"SHP275, 300*305*15*15mm, 대리점상차도",TON,"1,190,000.00",,,"1,190,000.00"
58FA94CC7847E12B63A682D4A88813DEF76B77,H형강 - 대전,"SHP275, 310*305*15*20mm, 대리점상차도",TON,"1,190,000.00",,,"1,190,000.00"
58FA94CC7847E12B63A682D4A88813DEF76B76,H형강 - 대전,"SHP275, 310*310*20*20mm, 대리점상차도",TON,"1,190,000.00",,,"1,190,000.00"
58FA94CC7847E12B63A682D4A88813DEF76B75,H형강 - 대전,"SHP275, 346*174*6*9mm, 대리점상차도",TON,"1,190,000.00",,,"1,190,000.00"
58FA94CC7847E12B63A682D4A88813DEF76B74,H형강 - 대전,"SHP275, 350*175*7*11mm, 대리점상차도",TON,"1,190,000.00",,,"1,190,000.00"
58FA94CC7847E12B63A682D4A88813DEF76B73,H형강 - 대전,"SHP275, 354*176*8*13mm, 대리점상차도",TON,"1,386,000.00",,,"1,386,000.00"
58FA94CC7847E12B63A682D4A88813DEF76B72,H형강 - 대전,"SHP275, 336*249*8*12mm, 대리점상차도",TON,"1,190,000.00",,,"1,190,000.00"
58FA94CC7847E12B63A682D4A88813DEF76B71,H형강 - 대전,"SHP275, 340*250*9*14mm, 대리점상차도",TON,"1,190,000.00",,,"1,190,000.00"
58FA94CC7847E12B63A682D4A88813DEF76B7F,H형강 - 대전,"SHP275, 344*348*10*16mm, 대리점상차도",TON,"1,190,000.00",,,"1,190,000.00"
58FA94CC7847E12B63A682D4A88813DEF76B7E,H형강 - 대전,"SHP275, 344*354*16*16mm, 대리점상차도",TON,"1,190,000.00",,,"1,190,000.00"
58FA94CC7847E12B63A682D4A88813DEF76C1E,H형강 - 대전,"SHP275, 350*350*12*19mm, 대리점상차도",TON,"1,190,000.00",,,"1,190,000.00"
58FA94CC7847E12B63A682D4A88813DEF76C1C,H형강 - 대전,"SHP275, 396*199*7*11mm, 대리점상차도",TON,"1,190,000.00",,,"1,190,000.00"
58FA94CC7847E12B63A682D4A88813DEF76C1D,H형강 - 대전,"SHP275, 400*200*8*13mm, 대리점상차도",TON,"1,190,000.00",,,"1,190,000.00"
58FA94CC7847E12B63A682D4A88813DEF76C1A,H형강 - 대전,"SHP275, 404*201*9*15mm, 대리점상차도",TON,"1,190,000.00",,,"1,190,000.00"
58FA94CC7847E12B63A682D4A88813DEF76C1B,H형강 - 대전,"SHP275, 386*299*9*14mm, 대리점상차도",TON,"1,190,000.00",,,"1,190,000.00"
58FA94CC7847E12B63A682D4A88813DEF76C18,H형강 - 대전,"SHP275, 390*300*10*16mm, 대리점상차도",TON,"1,190,000.00",,,"1,190,000.00"
58FA94CC7847E12B63A682D4A88813DEF76D24,H형강 - 대전,"SHP275, 400*400*13*21mm, 대리점상차도",TON,"1,440,000.00",,,"1,440,000.00"
58FA94CC7847E12B63A682D4A88813DEF76D2C,H형강 - 대전,"SHP275, 450*200*9*14mm, 대리점상차도",TON,"1,190,000.00",,,"1,190,000.00"
58FA94CC7847E12B63A682D4A88813DEF76D2D,H형강 - 대전,"SHP275, 434*299*10*15mm, 대리점상차도",TON,"1,190,000.00",,,"1,190,000.00"
58FA94CC7847E12B63A682D4A88813DEF76ECB,H형강 - 대전,"SHP275, 440*300*11*18mm, 대리점상차도",TON,"1,190,000.00",,,"1,190,000.00"
58FA94CC7847E12B63A682D4A88813DEF76EC9,H형강 - 대전,"SHP275, 500*200*10*16mm, 대리점상차도",TON,"1,190,000.00",,,"1,190,000.00"
58FA94CC7847E12B63A682D4A88813DEF76EC8,H형강 - 대전,"SHP275, 506*201*11*19mm, 대리점상차도",TON,"1,190,000.00",,,"1,190,000.00"
58FA94CC7847E12B63A682D4A88813DEF76ECF,H형강 - 대전,"SHP275, 482*300*11*15mm, 대리점상차도",TON,"1,190,000.00",,,"1,190,000.00"
58FA94CC7847E12B63A682D4A88813DEF76ECE,H형강 - 대전,"SHP275, 488*300*11*18mm, 대리점상차도",TON,"1,190,000.00",,,"1,190,000.00"
58FA94CC7847E12B63A682D4A88813DEF76ECC,H형강 - 대전,"SHP275, 600*200*11*17mm, 대리점상차도",TON,"1,190,000.00",,,"1,190,000.00"
58FA94CC7847E12B63A682D4A88813DEF76FD2,H형강 - 대전,"SHP275, 582*300*12*17mm, 대리점상차도",TON,"1,190,000.00",,,"1,190,000.00"
58FA94CC7847E12B63A682D4A88813DEF76FD3,H형강 - 대전,"SHP275, 588*300*12*20mm, 대리점상차도",TON,"1,190,000.00",,,"1,190,000.00"
58FA94CC7847E12B63A682D4A88813DEF76FD0,H형강 - 대전,"SHP275, 594*302*14*23mm, 대리점상차도",TON,"1,190,000.00",,,"1,190,000.00"
58FA94CC7847E12B63A682D4A88813DEF76FD6,H형강 - 대전,"SHP275, 700*300*13*24mm, 대리점상차도",TON,"1,440,000.00",,,"1,440,000.00"
58FA94CC7847E12B63A682D4A88813DEF76FD5,H형강 - 대전,"SHP275, 800*300*14*26mm, 대리점상차도",TON,"1,440,000.00",,,"1,440,000.00"
58FA94CC7847E12B63A682D4A88813DEF64199,H형강 - 울산,"SHP275, 100*100*6*8mm, 대리점상차도",TON,"1,210,000.00",,,"1,210,000.00"
58FA94CC7847E12B63A682D4A88813DEF64198,H형강 - 울산,"SHP275, 125*125*6.5*9mm, 대리점상차도",TON,"1,210,000.00",,,"1,210,000.00"
58FA94CC7847E12B63A682D4A88813DEF6419B,H형강 - 울산,"SHP275, 150*75*5*7mm, 대리점상차도",TON,"1,210,000.00",,,"1,210,000.00"
58FA94CC7847E12B63A682D4A88813DEF6419D,H형강 - 울산,"SHP275, 150*100*6*9mm, 대리점상차도",TON,"1,210,000.00",,,"1,210,000.00"
58FA94CC7847E12B63A682D4A88813DEF6419C,H형강 - 울산,"SHP275, 150*150*7*10mm, 대리점상차도",TON,"1,210,000.00",,,"1,210,000.00"
58FA94CC7847E12B63A682D4A88813DEF6419F,H형강 - 울산,"SHP275, 198*99*4.5*7mm, 대리점상차도",TON,"1,210,000.00",,,"1,210,000.00"
58FA94CC7847E12B63A682D4A88813DEF6419E,H형강 - 울산,"SHP275, 200*100*5.5*8mm, 대리점상차도",TON,"1,210,000.00",,,"1,210,000.00"
58FA94CC7847E12B63A682D4A88813DEF64190,H형강 - 울산,"SHP275, 200*200*8*12mm, 대리점상차도",TON,"1,210,000.00",,,"1,210,000.00"
58FA94CC7847E12B63A682D4A88813DEF640F2,H형강 - 울산,"SHP275, 200*204*12*12mm, 대리점상차도",TON,"1,210,000.00",,,"1,210,000.00"
58FA94CC7847E12B63A682D4A88813DEF640F3,H형강 - 울산,"SHP275, 200*150*6*9mm, 대리점상차도",TON,"1,210,000.00",,,"1,210,000.00"
58FA94CC7847E12B63A682D4A88813DEF640F1,H형강 - 울산,"SHP275, 248*124*5*8mm, 대리점상차도",TON,"1,210,000.00",,,"1,210,000.00"
58FA94CC7847E12B63A682D4A88813DEF640F6,H형강 - 울산,"SHP275, 250*125*6*9mm, 대리점상차도",TON,"1,210,000.00",,,"1,210,000.00"
58FA94CC7847E12B63A682D4A88813DEF640F4,H형강 - 울산,"SHP275, 244*252*11*11mm, 대리점상차도",TON,"1,210,000.00",,,"1,210,000.00"
58FA94CC7847E12B63A682D4A88813DEF640FA,H형강 - 울산,"SHP275, 250*175*7*11mm, 대리점상차도",TON,"1,210,000.00",,,"1,210,000.00"
58FA94CC7847E12B63A682D4A88813DEF640FB,H형강 - 울산,"SHP275, 250*250*9*14mm, 대리점상차도",TON,"1,210,000.00",,,"1,210,000.00"
58FA94CC7847E12B63A682D4A88813DEF64347,H형강 - 울산,"SHP275, 250*255*14*14mm, 대리점상차도",TON,"1,210,000.00",,,"1,210,000.00"
58FA94CC7847E12B63A682D4A88813DEF64345,H형강 - 울산,"SHP275, 300*150*6.5*9mm, 대리점상차도",TON,"1,210,000.00",,,"1,210,000.00"
58FA94CC7847E12B63A682D4A88813DEF64344,H형강 - 울산,"SHP275, 294*200*8*12mm, 대리점상차도",TON,"1,210,000.00",,,"1,210,000.00"
58FA94CC7847E12B63A682D4A88813DEF64343,H형강 - 울산,"SHP275, 298*201*9*14mm, 대리점상차도",TON,"1,210,000.00",,,"1,210,000.00"
58FA94CC7847E12B63A682D4A88813DEF64342,H형강 - 울산,"SHP275, 294*302*12*12mm, 대리점상차도",TON,"1,210,000.00",,,"1,210,000.00"
58FA94CC7847E12B63A682D4A88813DEF64340,H형강 - 울산,"SHP275, 300*300*10*15mm, 대리점상차도",TON,"1,210,000.00",,,"1,210,000.00"
58FA94CC7847E12B63A682D4A88813DEF6434F,H형강 - 울산,"SHP275, 300*305*15*15mm, 대리점상차도",TON,"1,210,000.00",,,"1,210,000.00"
